id,title,description,label,label_text
5794,INDIAN THERMAL POWER FIRM GETS 169 MLN MARK CREDIT,"India's state owned <National Thermal Power Corp Ltd> signed a 169.1 mln mark Italian buyer's credit, Bankers Trust Co, a joint lead manager, said. The 15-1/2 year facility, with a six year grace period, carries fixed interest of 6.48 pct. It is guaranteed by the Indian government with an interest subsidy provided by Italy's export credit agency, Mediocredito Centrale. The lead managers are the State Bank of India, Grindlays Bank Plc and MecFint (Jersey) Ltd. Managers are Dresdner (South East Asia) Ltd, Mitsui Trust and Banking Co Ltd and the UCO Bank. Co-manager is DB Asia Finance (HK) Ltd. REUTER",5,other
6776,HARTFORD NATIONAL CORP <HNAT> DECLARES DIVIDEND,Qtly div 30 cts vs 30 cts prior Pay April 20 Record March 31 Reuter,0,earn
2140,WHITE HOUSE SAYS TAX INCREASE NOT NEEDED,"The White House said a tax increase is not needed to reduce the federal budget deficit. ""We think that's certainly unnecessary. We are opposed to tax increases,"" spokesman Marlin Fitzwater said. House Speaker Jim Wright told Budget Committee Democrats Wednesday he would fight for a tax increase this year to reduce the deficit. Fitzwater said the administration believed its budget would show the way to get the deficit down without a tax rise ""and that's our course."" Reuter",5,other
2138,TOKHEIM <TOK> UNIT IN MARKETING AGREEMENT,"Tokheim Corp said its Advanced Products and Electronics Division reached a four-year manufacturing and marketing agreement with TechVend, a New Jersey-based company which has developed a credit card activated video cassette rental machine. It said the agreement could contribute ""significantly"" to the growth of Tokheim It said deliveries of the devices are expected to begin in the fall. Reuter",5,other
15629,HUMANA <HUM> TO SELL MEDICAL OFFICES,"Humana Inc said it has agreed in principle to sell 68 MedFirst primary medical care facilities to <Primedical Corp> for undisclosed terms, with transfers taking place over the next four months. It said it retains 37 MedFirst offices, mostly in the Chicago area. The transaction is not expected to have any impact on earnings, Humana said. Reuter",1,acq
8778,CYCLOPS <CYL> SAYS DIXONS AGREEMENTS BINDING,"Cyclops Corp said that as it has already stated, its agreements with <Dixons Group PLC> are binding and Dixons will not rescind or waive any provisions of the agreements. The company said its agreement to merge into Dixons does not permit it to provide nonpublic information to <CYACQ>, which is making a competing offer for Cyclops, that had been provided to Dixons. It said other provisions Dixons will not waive include its rights to recover breakup fees or expenses from Cyclops or buy Cyclops common shares from Cyclops. Cyclops noted that Dixons' waiver of rights to breakup fees or the purchase of common stock directly from Cyclops and the provision of nonpublic information to CYACQ are conditions to CYACQ's increased 92.50 dlr per share offer to acquire Cyclops shares. Dixons is tendering for Cyclops shares at 90.25 dlrs a share. Yesterday Citicorp <CCI>, with Audio/Video Affiliates Inc <AVA> an owner of CYACQ, said it had offered to acquire from Dixons after the merger of Cyclops into Dixons Cyclops' industrial businesses for 12.8 mln dlrs more than Alleghany Corp <Y> is currently scheduled to pay for them. Citicorp said yesterday that its proposal would allow Dixons to raise its tender price to 93.25 dlrs per share. Citicorp said if Dixons accepted the proposal, CYACQ would terminate its competing offer for Cyclops. Reuter",1,acq
2854,LIPOSOME CO <LIPO> AND UNIT TO SPONSOR SEMINAR,"The Liposome Co Inc said it and its wholly-owned subsidiary, Liposome Japan Co Ltd, will sponsor a major seminar on liposome at Tokyo University on March 12, 1987. Liposomes are microscopic man-made spheres, composed of lipids, that can be engineered to entrap drugs or other biologically active molecules within the lipid membranes of the spheres or in the aqueous space between the membranes, the company explained. Leading academic, research and government institutions in Japan are expected to attend, the company said. Reuter",5,other
20618,OWENS-ILLINOIS <OI> EXTENDS BROCKWAY <BRK> OFFER,"Owens-Illinois Inc said its subsidiary's 60 dlr a share cash tender offer for all the outstanding common shares of Brockway Inc has been extended to midnight October 30. The offer had been scheduled to expire at midnight October 21. Owens-Illinois said that as of Oct 19, 1,598,789 common shares, or about 13 pct of the outstanding shares of Brockway have been tendered. It said it and Brockway are preparing responses to the previously announced request for additional information from the Federal Trade Commission under the Hart-Scott-Rodino Act. The Owens-Illinois subsidiary, which began the tender offer on September 23, will not be able to buy Brockway's common shares until 10 days following Owens-Illinois compliance with the FTC request or other conditions. Reuter",1,acq
9781,U.K. MONEY MARKET FORECAST REVISED TO DEFICIT,The Bank of England said it revised its estimate of today's money market shortfall to around 350 mln stg from a flat position. REUTER,4,money-fx
10161,NORSTAR <NOR> TO COMBINE NEW YORK AREA BANKS,"Norstar Bancorp said it is combining its banks on Long Island and New York City into one institution to be called Norstar Bank. The combined bank, with headquarters on Long Island, will have assets of two billion dlrs and 80 branches, Norstar said. It added that the combination will provide important administrative and operating efficiencies to its customers. Norstar said the combination will also make it easier to manage its bank network as it prepares to merge with Fleet Financial Group <FLT> through a 1.3 billion dlr stock transaction. Reuter",5,other
3083,DONALD TRUMP SAID HE HAS AGREED TO PURCHASE CROSBY ESTATE'S RESORTS SHARES,,1,acq
21525,HIGHER SPENDING EXPECTED IN MALAYSIA'S 1988 BUDGET,"Malaysia's recovery from the worst recession in 20 years should receive a boost on Friday when the government announces a reflationary budget for calendar 1988 after seven years of austerity, economists said. ""Our country is walking on one leg now,"" said Ismail Salleh, an economist with the Institute of Strategic and International Studies. ""It has to depend on public sector investment for faster growth if the private sector is not moving."" Gross domestic product grew one pct in 1986 after shrinking one pct in 1985. The fiscal year ends December 31. The government has said it expects 1987 growth to be under two pct but some analysts believe it will be nearer three pct because prices for commodity exports have risen sharply. Malaysia is a leading exporter of rubber, palm oil, tin and semiconductors and a major producer of cocoa, timber and oil. The government slashed development spending to 9.8 billion ringgit this year from 14.5 billion in 1986. Economists said unemployment is expected to exceed 10 pct in 1988 against about 9.5 pct this year. Local investment also has stagnated, with businessmen blaming inconsistent economic policies and lack of incentives. One businessman said too many politicians give the impression that Malaysia was unstable. ""If we can take care of investment confidence, the potential to recover strongly is great,"" a banker said. Malaysia's 1987 current account is expected to be in the black with the Central Bank projecting a 500 mln ringgit surplus compar",5,other
7039,AMERICAN EXPRESS SAYS IT'S HOLDING TALKS ON SALE OF SHEARSON STAKE TO NIPPON LIFE,,1,acq
6305,CPC INTERNATIONAL INC <CPC> REGULAR DIVIDEND,Qtly div 31 cts vs 31 cts prior Pay April 24 Record March 31 Reuter,0,earn
9780,VIOLENCE REPORTED IN ECUADOR GENERAL STRIKE,"At least 14 people were injured and many arrested in clashes during a one-day general strike called by Ecuadorean workers to protest against austerity measures imposed after a major earthquake on March 5. Interior Minister Luis Robles said the worst violence was in Quito, where demonstrators threw rocks at a luxury hotel and a number of banks. Over 80 people in eight cities were detained for stoning police, attacking troops, damaging buildings and setting fire to cars, he said. The casualty and damage toll is expected to rise as detailed reports reach the capital from the provinces. Labour leaders said they shut down all of Ecuador's industrial plants, but Labour Minister Jorge Egas said of the country's 900 largest factories only 86 were closed, 32 were partially working and the rest operating normally. The strike, called by leftist unions and declared illegal by the government, was aimed at pressing the administration to scrap an austerity program adopted on March 13 following an earthquake that killed up to 1,000 people and caused an estimated billion dlrs in damage. REUTER",5,other
