id,title,description,label,label_earn
419,BRAZIL CRITICISES ADVISORY COMMITTEE STRUCTURE,"Brazil is not happy with the existing structure of the 14-bank advisory committee which coordinates its commercial bank debt, Finance Minister Dilson Funaro said. U.S. Banks have 50 pct representation on the committee while holding only 35 pct of Brazil's debt to banks, he said, adding ""This is not fair with the European and Japanese banks."" The committee had played a useful role in 1982 and 1983, however. Noting the often different reactions of U.S., Japanese and European banks, Funaro told journalists that Brazil might adopt an approach involving separate discussions with the regions. Since debtor nations' problems were normally treated on a case-by-case basis, ""Perhaps the same principle should apply to creditors,"" central bank president Francisco Gros said. Brazil on February 20 suspended indefinitely interest payments on 68 billion dlrs owed to commercial banks, followed last week by a freeze on bank and trade credit lines deposited by foreign banks and institutions, worth some 15 billion dlrs. Funaro and Gros spent two days at the end of last week in Washington talking to government officials and international agencies and will this week visit Britain, France, West Germany, Switzerland and Italy for discussions with governments. Funaro and Gros are today meeting British Chancellor of the Exchequer Nigel Lawson, Foreign Secretary Geoffrey Howe and Governor of the Bank of England Robin Leigh-Pemberton. Bankers have estimated that Brazil owes U.K. Banks around 8.5 billion ",0,0
3877,MERRILL LYNCH U.K. EXECUTIVE CHARGED BY SEC,"The U.S. Securities and Exchange Commission said it charged a managing director of Merrill Lynch, Pierce, Fenner and Smith Ltd in London with masterminding ""a massive insider trading scheme."" Nahum Vaskevitch, managing director of the Mergers and Acquisitions Department of the broker's London office, was charged in a civil complaint by the SEC filed in Manhattan Federal Court. The complaint said Vaskevitch leaked information about 12 companies involved in a merger or acquisition which resulted in more than four mln dlrs in profit for himself and others involved in the scheme. Merrill Lynch, Pierce, Fenner and Smith is a subsidiary of Merrill Lynch and Co Inc. Reuter",0,0
256,"ZAMBIA TO RETAIN CURRENCY AUCTION, SAYS KAUNDA","Zambia will retain its foreign-exchange auction system despite the suspension of weekly auctions since January 24, President Kenneth Kaunda said. ""We have not run away from the auction. It hasn't been abolished at all,"" he told Reuters in an interview. He said the system would be reintroduced after current talks with the World Bank and the International Monetary Fund and, he hoped, would be backed by fresh foreign aid funds. Kaunda dismissed central bank statements the new auction system would be used to allocate foreign exchange to private bidders but not to fix the exchange rate. Kaunda said the auction system had faltered because of the government's shortage of foreign exchange to meet demand. It was suspended when the kwacha's rapid devaluation and strong fluctuations made economic planning almost impossible for the government and the private sector, he said. Weekly foreign-exchange auctions began in October 1985. The kwacha fell from 2.20 to the dollar to about 15 in 16 months. In January 1987 the government was more than two months in arrears in paying foreign currency to successful bidders, and the auction was suspended and replaced with a fixed exchange rate of nine kwacha to the dollar. REUTER",0,0
6197,U.S. HOUSING DATA FAIL TO CLARIFY ECONOMIC PATH,"Surprisingly strong U.S. housing statistics for February cannot be taken as an indication that the economy is generating any momentum and are not sufficient cause to start lifting forecasts for first quarter growth, economists said. Building was boosted by two factors last month, unusually mild weather and low mortgage rates. But economists said that seasonal factors make it hard to assess what spur to the economy, if any, will come from housing in coming months. And after a steady retreat, mortgage rates seem to be near bottom. U.S. housing starts rose 2.6 pct in February to a seasonally adjusted annual rate of 1.851 mln units from 1.804 mln in January. It was the highest pace for starts since April 1986. The rate at which permits were issued for future building climbed 4.4 pct to a seasonally adjusted annual rate of 1.764 mln units after dropping 11.52 pct to 1.690 mln in January. ""February's weather is usually more adverse for home building. Because of seasonal factors it's difficult to determine what this means for the economy down the road,"" said Allan Leslie of Discount Corp. The housing report is seasonally-weighted to compensate for weather-related setbacks. As a result, milder temperatures inflate the statistics. Economists said that low mortgage rates also were a spur to building last month. But several believe that rates will now consolidate before edging up in late spring/early summer. ""Builders are looking at current mortgage rates and saying 'Let's do it now',"" ",0,0
1606,COMDATA NETWORK <CDN> IN NEW ACQUISITION TALKS,Comdata Network Inc said it is in active talks with other parties on a possible acquisition or recapitalization of Comdata in an effort to maximize shareholder values. Comdata said <Rosewood Financial Inc> together with <Cypress Partners LP> and <Driftwood Ltd> have acquired over five pct of Comdata stock and Rosewood intends to acquire over 15 pct of Comdata. Comdata said it has not yet reached a definitive agreement with <Mason Best Co> for the previously-announced recapitalization and self-tender offer. Reuter,0,0
11444,TREASURY'S BAKER SEES REAGAN OPPOSING OIL TAX,"Treasury Secretary James Baker told the House Appropriations Committee that he believes the president remains opposed to an oil import fee. He said Reagan last year rejected the idea and he added: ""In my personal view he is not likely to change his thinking on that."" He said Reagan last year opposed the idea because the energy industry was divided on the issue, a tax would require a new bureacracy to administer and the resulting higher energy prices would harm U.S. competitiveness. Reuter",0,0
6021,BIOTECHNICA <BIOT> HAS NEW AGRICULTURE UNIT,"BioTechnica International said it established a new subsidiary, BioTechnica Agriculture, to develop and commercialize microbial and plant products for improving crops. It said the unit will be based in Overland Park, Kansas. It said Charles H. Baker, former president of Rohm and Haas Co's <ROH> Rohm and Haas Seed Inc affiliate, has been named president of the new agriculture unit. The company said Baker will also act for a limited time as president of <Chaco Enterprises Inc>, formed to acquire the Hybrex hybrid wheat technology from Rohm and Haas. Reuter",0,0
1102,CANADA DECEMBER GDP GAINS 1.2 PCT,"Canada's gross domestic product, by industry, rose a seasonally adjusted 1.2 pct in December, the largest monthly gain since April, 1986, Statistics Canada said. GDP, which fell 0.2 pct in November, was 2.1 pct above the December, 1985 level, the federal agency said. Output of goods producing industries rose 1.6 pct in the month, with virtually all the growth occurring in manufacturing and mining. Services producing industries expanded 1.0 pct. Reuter",0,0
11348,GANDALF <GANDF> ACQUIRES STAKE IN DATA/VOICE,"Gandalf Technologies Inc said it acquired a significant minority equity interest in privately held Data/Voice Solutions Corp, of Newport Beach, Calif., for undisclosed terms. Gandalf did not specify the size of the interest. Data/Voice is a three-year-old designer and manufacturer of a multiprocessor, multiuser MS-DOS computing system that Gandalf plans to integrate with its private automatic computer exchange information system, Gandalf said. Reuter",0,0
5391,U.S. SOY PRODUCERS THINK EC OILS TAX UNLIKELY,"American soybean producers are confident the proposed European Community (EC) tax on vegetable oils and fats will be rejected but are leaving nothing to chance, American Soybean Association (ASA) president-elect Wayne Bennett said. Bennett, who is leading one of three soybean producer delegations on a lobbying tour of EC capitals, was speaking at a lunch. After meetings at the Economics and Foreign ministries this morning, he said the Dutch Government had indicated it would vote against the proposal, as had a number of other countries. ""Our information suggests we will have the required number of votes in Brussels to prevent the tax proposal going forward,"" he said. ""The proposal has been talked of in Brussels for the past 20 years, and dropped every time. What we want now is to kill it once and for all,"" Bennett added. Backing up the soybean producers' active lobbying, the U.S. Government has also indicated it will be prepared to retaliate with penal import taxes if the proposal does get through, he said. The U.S. Government also feels it has a good case to fight the proposed tax in the General Agreement on Tariffs and Trade (GATT), a U.S. Embassy spokesman said. U.S. Exports of soybeans and products to the EC account for one-fifth of annual production, and are worth about 2.5 billion dlrs a year, Bennett said. The proposed tax on oils and fats would hit U.S. Producers badly while at the same time virtually doubling the price of soyoil in the EC, which would suffer far worse",0,0
